"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"5988","211826_s_at",-0.271595830714092,0.00278471607430706,-4.15865068377293,0.000123432426352922,0.00067554233341802,0.295164372226419,"AFF1","ALF transcription elongation factor 1"
"14363","238066_at",-0.854382604375347,-0.0245913977884153,-4.157823051455,0.000123765822231988,0.000677299202335495,0.292564388521614,"RBP7","retinol binding protein 7"
"9058","220338_at",0.533607749370551,0.143445504560238,4.15763362401692,0.000123842252251457,0.000677649633891957,0.291969343078208,"RALGPS2","Ral GEF with PH domain and SH3 binding motif 2"
"7689","216887_s_at",-0.271352553592507,0.0116680777439436,-4.15759875806945,0.000123856324923469,0.000677658817691451,0.291859820666465,"LDB3","LIM domain binding 3"
"6517","213029_at",-0.634447310523183,-0.134537974033527,-4.15721648595339,0.000124010720257462,0.000678435674412319,0.290659040498789,"NFIB","nuclear factor I B"
"9059","220340_at",0.373865944238683,0.0549423923662783,4.15679588919322,0.000124180810247449,0.000679298229142498,0.289337938578514,"GREB1L","GREB1 like retinoic acid receptor coactivator"
"10302","224318_s_at",-0.330620919633887,-0.051253881593428,-4.15616359329708,0.000124436937709343,0.000680631209409597,0.287352008783198,"KANSL3","KAT8 regulatory NSL complex subunit 3"
"15279","242861_at",-0.499486308771568,0.0723849210889019,-4.15613220403108,0.000124449666071797,0.000680632739069272,0.28725342448566,"NEDD9","neural precursor cell expressed, developmentally down-regulated 9"
"5766","211138_s_at",-0.853259147439013,-0.0839700527926433,-4.15609596554703,0.000124464362365569,0.000680645030239799,0.287139610696878,"KMO","kynurenine 3-monooxygenase"
"14086","236381_s_at",0.550590824365787,0.0242521344780755,4.15572744064723,0.000124613911033162,0.000681394698043619,0.285982216339074,"WRAP73","WD repeat containing, antisense to TP73"
"5995","211851_x_at",0.556133986026303,0.137572707129434,4.15566951983947,0.000124637431344236,0.000681455155874611,0.285800314016575,"BRCA1","BRCA1 DNA repair associated"
"431","1555203_s_at",1.5968538800131,-0.203615581325307,4.15539753311062,0.000124747936530359,0.000681959605301884,0.284946146754289,"SLC44A4","solute carrier family 44 member 4"
"11241","226494_at",0.50241396608423,0.0801945577465318,4.155381040003,0.000124754640552893,0.000681959605301884,0.284894351456673,"CAMSAP3","calmodulin regulated spectrin associated protein family member 3"
"5645","210805_x_at",0.553990240247029,0.127720933995572,4.15512781107076,0.000124857615473621,0.000682454276319129,0.284099118676443,"RUNX1","RUNX family transcription factor 1"
"5646","210805_x_at",0.553990240247029,0.127720933995572,4.15512781107076,0.000124857615473621,0.000682454276319129,0.284099118676443,"LOC100506403","uncharacterized LOC100506403"
"6805","213735_s_at",0.213266761579385,0.00586900815206352,4.15509109495085,0.000124872552837108,0.000682467695558666,0.28398381840693,"COX5B","cytochrome c oxidase subunit 5B"
"11000","225973_at",-0.616871664290516,-0.0771156840397047,-4.15451003368251,0.000125109179255104,0.00068369259128164,0.2821591679256,"TAP2","transporter 2, ATP binding cassette subfamily B member"
"14000","236080_at",0.335960397151278,0.0898218716934521,4.15366859694718,0.000125452610061589,0.000685500845004735,0.2795171067469,"ZNF687-AS1","ZNF687 antisense RNA 1"
"13377","233208_x_at",0.621473475369427,0.052944120625767,4.15350499232474,0.000125519491106894,0.000685797759195508,0.279003428381086,"CPSF2","cleavage and polyadenylation specific factor 2"
"9779","222716_s_at",-0.368803283182214,-0.0338056201520658,-4.15330481620871,0.000125601369520048,0.000686176546613574,0.278374937963192,"SNX24","sorting nexin 24"
"4593","208416_s_at",0.529582613775854,0.1527730305831,4.15320369167975,0.000125642752375428,0.000686334047969479,0.278057444193082,"SPTB","spectrin beta, erythrocytic"
"5922","211668_s_at",1.56053184033872,0.0475790741851543,4.1527687441345,0.000125820895376204,0.000687238506962434,0.27669191223698,"PLAU","plasminogen activator, urokinase"
"11822","227898_s_at",0.390431996809396,0.0271761836959041,4.15270323569046,0.000125847747125543,0.000687316509248731,0.276486252410566,"ZFP41","ZFP41 zinc finger protein"
"4614","208496_x_at",0.248061413892611,-0.0184683284623162,4.15215903762642,0.000126071027606487,0.000688467182819082,0.274777836639402,"H3C8","H3 clustered histone 8"
"895","1559753_at",0.22996686737298,0.00895393198123196,4.15209907226647,0.000126095654450359,0.000688532897940015,0.274589592457317,NA,NA
"9612","222262_s_at",0.770745559813316,0.163291961117578,4.15183943523893,0.000126202337216367,0.000689046613471627,0.273774551251845,"ETNK1","ethanolamine kinase 1"
"3412","205049_s_at",1.06382031323477,0.364311504962715,4.15152255091943,0.000126332661096067,0.000689689290606837,0.272779835654555,"CD79A","CD79a molecule"
"14073","236330_at",-0.54809620681252,-0.0509495572435779,-4.15045372009239,0.000126773198937356,0.000692025224830268,0.269424996801765,"TM2D3","TM2 domain containing 3"
"10449","224745_x_at",0.215769798558305,-0.0102695545528472,4.14971092548133,0.000127080232483471,0.000693631996708973,0.267093767334782,"OTUD5","OTU deubiquitinase 5"
"1659","201271_s_at",0.291285407371245,0.051628653200451,4.14948152946606,0.000127175198850159,0.000694081053816373,0.26637385895015,"RALY","RALY heterogeneous nuclear ribonucleoprotein"
"7795","217260_x_at",0.422306109913395,0.0304322295394655,4.14935217340024,0.000127228780594972,0.000694304179961082,0.265967912298396,"IGHG1","immunoglobulin heavy constant gamma 1 (G1m marker)"
"6691","213431_x_at",0.272987842462598,0.0675744435981049,4.14911886846803,0.000127325475315427,0.000694661001427545,0.265235767827689,"SFI1","SFI1 centrin binding protein"
"9953","223207_x_at",0.39348309744013,0.0625767114453467,4.1491024501078,0.000127332282694227,0.000694661001427545,0.265184245408864,"PHPT1","phosphohistidine phosphatase 1"
"11409","226889_at",-0.478712937360198,-0.0490969540749315,-4.14911370201433,0.000127327617391848,0.000694661001427545,0.265219554980338,"WDR35","WD repeat domain 35"
"9802","222773_s_at",0.899506117210075,0.101457432662618,4.14841142696224,0.000127619115017869,0.00069615635175117,0.263015837839643,"GALNT12","polypeptide N-acetylgalactosaminyltransferase 12"
"15061","241834_at",-0.455369010648744,0.0974905713705484,-4.14826375742256,0.000127680491447608,0.000696421674969869,0.262552478705746,"IPW","imprinted in Prader-Willi syndrome"
"5379","210057_at",0.651077230389011,0.00836744046999423,4.14817182809083,0.000127718714832532,0.000696560671667701,0.26226402590288,"SMG1","SMG1 nonsense mediated mRNA decay associated PI3K related kinase"
"1289","1569713_at",0.323597794399616,0.0473465756777217,4.1480218436883,0.000127781100822138,0.000696761911583766,0.261793416553643,"SEC24B-AS1","SEC24B antisense RNA 1"
"9097","220496_at",-0.359931127879596,0.0800658026962717,-4.14804552807865,0.000127771247338378,0.000696761911583766,0.261867731030121,"CLEC1B","C-type lectin domain family 1 member B"
"13034","231738_at",-0.771394478450057,-0.156258770732408,-4.14786538340629,0.000127846211957162,0.000697047431068793,0.261302496583933,"PCDHB7","protocadherin beta 7"
"3862","205983_at",0.469066909888673,0.0371473324555235,4.14746604464831,0.000128012543206009,0.000697815134575128,0.26004954644324,"DPEP1","dipeptidase 1"
"7078","214511_x_at",-0.680029018823043,-0.0486621345323667,-4.14748544451868,0.000128004457987411,0.000697815134575128,0.260110413373982,"FCGR1BP","Fc gamma receptor Ib, pseudogene"
"3898","206091_at",-1.07963373773494,0.094983924402886,-4.1473658485097,0.000128054309500701,0.000697973220212426,0.25973518412001,"MATN3","matrilin 3"
"9443","221811_at",0.359461477538468,0.106492770455051,4.14720312281636,0.000128122169119693,0.000698273484511485,0.259224645163773,"PGAP3","post-GPI attachment to proteins phospholipase 3"
"508","1555784_s_at",0.702737367873746,0.155304228074115,4.14697759189273,0.000128216277362014,0.00069871673126364,0.258517076018851,"IRAK1","interleukin 1 receptor associated kinase 1"
"7469","215838_at",-0.618787981037602,0.17206470248478,-4.14689269562802,0.000128251719754481,0.00069877058072509,0.258250731723173,"LILRA5","leukocyte immunoglobulin like receptor A5"
"8080","218145_at",0.623090788437684,0.138985466727009,4.14692102602571,0.000128239891356994,0.00069877058072509,0.258339612130433,"TRIB3","tribbles pseudokinase 3"
"1722","201395_at",-0.282495201054666,-0.0313063798927333,-4.14675116892512,0.000128310825284809,0.0006989533099977,0.257806727201868,"RBM5","RNA binding motif protein 5"
"15317","243011_at",-0.541595153292723,-0.0620442540641361,-4.14675205408872,0.000128310455533498,0.0006989533099977,0.257809504157487,"NXPE3","neurexophilin and PC-esterase domain family member 3"
"1932","201840_at",0.2470862745961,0.0425391902297699,4.14570417884146,0.000128748899332507,0.000701269781929153,0.254522289373374,"NEDD8","NEDD8 ubiquitin like modifier"
"12899","230923_at",-0.29905076902561,0.0356479078556391,-4.14557791490298,0.000128801827714676,0.00070148818909253,0.254126223278733,"TAFA1","TAFA chemokine like family member 1"
"13284","232704_s_at",-0.638175753374552,0.0959660138406919,-4.14505162342335,0.000129022670448439,0.000702620966809601,0.252475410194828,"LRRFIP2","LRR binding FLII interacting protein 2"
"5700","211003_x_at",-1.22169006670925,-0.315636436252318,-4.14496869591681,0.000129057502018249,0.000702740655596831,0.252215301715061,"TGM2","transglutaminase 2"
"5543","210482_x_at",-0.281455300530726,-0.0236538528086417,-4.1445274498099,0.000129242989561233,0.000703680586960806,0.250831342429676,"MAP2K5","mitogen-activated protein kinase kinase 5"
"14841","240200_at",0.322266487714308,0.064610161040706,4.1442625591508,0.000129354466392165,0.000704217410135582,0.250000553093411,"SULT1C2","sulfotransferase family 1C member 2"
"12230","228937_at",-0.614536352562885,-0.0918382910911199,-4.14421529328418,0.000129374367607212,0.000704255630119903,0.249852313619007,"LACC1","laccase domain containing 1"
"3245","204730_at",-0.722718327028493,-0.0954718750689302,-4.14366615898966,0.000129605797501589,0.00070532644101993,0.24813012994605,"RIMS3","regulating synaptic membrane exocytosis 3"
"11388","226841_at",-0.73038944052304,-0.12758484364753,-4.14367882849556,0.000129600453479011,0.00070532644101993,0.248169862527048,"MPEG1","macrophage expressed 1"
"14047","236258_at",0.292354640003211,-0.00898589226058139,4.14365671632593,0.000129609780574801,0.00070532644101993,0.248100517038223,"RBBP8NL","RBBP8 N-terminal like"
"12709","230304_at",0.433303970174293,0.0160956763706654,4.14328305291462,0.000129767493392473,0.000706114420903012,0.246928706910145,NA,NA
"14404","238289_at",-0.731837924703006,0.219734021846378,-4.14303932878807,0.00012987046278367,0.00070660439374039,0.24616441492064,NA,NA
"2555","203263_s_at",0.3924383609748,0.00442822356680263,4.14294175028249,0.000129911710293323,0.000706758483610691,0.245858425674735,"ARHGEF9","Cdc42 guanine nucleotide exchange factor 9"
"10611","225131_at",-0.385671053275437,-0.102750059807166,-4.14246370485442,0.000130113969055924,0.000707788404948029,0.244359409386042,"ZRANB1","zinc finger RANBP2-type containing 1"
"1907","201791_s_at",0.450597463280103,0.0980761992851758,4.14202173290522,0.000130301237019207,0.000708736583170031,0.242973584992829,"DHCR7","7-dehydrocholesterol reductase"
"15597","244677_at",-0.925742965029166,-0.0451806207732275,-4.14172666419392,0.000130426406107186,0.000709346837154123,0.24204842323422,"PER1","period circadian regulator 1"
"7758","217157_x_at",1.21003896334037,0.250734885850246,4.14153575878168,0.000130507450921897,0.000709717016028913,0.241449873508822,NA,NA
"5746","211091_s_at",0.385549285073672,0.0968942609388979,4.14130021941607,0.000130607511443572,0.00071019052095249,0.240711400698812,"NF2","NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor"
"14762","239736_at",0.269293919507522,0.00712839849746398,4.14111989368371,0.000130684166705201,0.00071053667607467,0.240146049915695,"LINC01214","long intergenic non-protein coding RNA 1214"
"14370","238094_at",0.411878470675546,0.071377025418227,4.14097016777171,0.000130747847345651,0.000710812225675994,0.239676643787131,"LOC101928728","uncharacterized LOC101928728"
"15","1552286_at",0.397331359943747,0.102572128611692,4.14074274767542,0.000130844630051637,0.000711267662365605,0.238963674359267,"ATP6V1E2","ATPase H+ transporting V1 subunit E2"
"3915","206126_at",0.372394213210472,0.0675753957918703,4.14027766916624,0.000131042768966821,0.000712273923179338,0.237505697972463,"CXCR5","C-X-C motif chemokine receptor 5"
"3363","204958_at",-0.65704768844347,0.0042679021521541,-4.14022931299066,0.000131063387000973,0.000712315177363637,0.23735411063394,"PLK3","polo like kinase 3"
"12830","230685_at",0.297526436580359,0.0148892125836795,4.1399446055172,0.00013118484396453,0.000712904417429744,0.236461624943495,"SLC12A2-DT","SLC12A2 divergent transcript"
"3541","205344_at",0.51627649477503,0.101278796456606,4.13953812026134,0.000131358440872268,0.000713776858943677,0.235187449100877,"CSPG5","chondroitin sulfate proteoglycan 5"
"15552","244370_at",1.22470160053453,0.347726476377666,4.13936794577506,0.000131431183123481,0.000714101156442046,0.234654035427518,"NEXMIF","neurite extension and migration factor"
"4299","207294_at",-1.22057365936908,0.622817675211597,-4.13931012758423,0.000131455906796934,0.000714164517500237,0.234472806169405,"AGTR2","angiotensin II receptor type 2"
"4948","209203_s_at",-0.655533109737267,-0.157368393206124,-4.13873783195693,0.000131700869922586,0.000715424248685283,0.232679031095109,"BICD2","BICD cargo adaptor 2"
"15823","58780_s_at",-0.581142624580232,-0.130802615924873,-4.13841530743415,0.000131839117031839,0.00071610408540789,0.231668179950459,"ARHGEF40","Rho guanine nucleotide exchange factor 40"
"7104","214599_at",0.691120945835032,0.205418184992104,4.13821393560148,0.000131925504540942,0.000716502131794578,0.231037063259508,"IVL","involucrin"
"14884","240415_at",0.225415758300036,0.0110537969194301,4.1380813560058,0.000131982410493882,0.000716739997393028,0.230621555620358,NA,NA
"3596","205462_s_at",-1.22675379790542,0.0244108167293754,-4.13795645579341,0.000132036042072327,0.000716960035783543,0.230230121344437,"HPCAL1","hippocalcin like 1"
"4283","207226_at",0.255558004844004,0.0632808623644575,4.13774407001316,0.000132127288086949,0.000717384257810721,0.229564522739914,"H2BC15","H2B clustered histone 15"
"6069","212018_s_at",0.412344935863199,0.0555544113815869,4.13708908181794,0.00013240907199609,0.000718842817136949,0.227511952445101,"RSL1D1","ribosomal L1 domain containing 1"
"9146","220673_s_at",-0.350245518646671,0.0501526038507974,-4.13701266057256,0.000132441987292615,0.000718950124625073,0.22727247766397,"PPP4R4","protein phosphatase 4 regulatory subunit 4"
"10789","225528_at",-0.324478453491849,-0.049888070059251,-4.13694009214044,0.000132473250494606,0.00071904844344213,0.227045078132706,"IPO8","importin 8"
"7084","214527_s_at",0.47037205196243,0.0385493349098302,4.13690373321929,0.000132488916970586,0.00071906209404078,0.226931145010398,"PQBP1","polyglutamine binding protein 1"
"6107","212119_at",-0.493116174781189,-0.183296847962099,-4.13672262550275,0.000132566980152227,0.000719414356309974,0.226363639154491,"RHOQ","ras homolog family member Q"
"11251","226516_at",0.301945996325194,0.0510267285343318,4.13618042823066,0.000132800951187496,0.000720612545273556,0.224664722671776,"MFSD12","major facilitator superfamily domain containing 12"
"1512","200952_s_at",-0.825106984229925,0.0505645438371263,-4.13592326524066,0.00013291206311849,0.000721143897092731,0.223858968601751,"CCND2","cyclin D2"
"2363","202808_at",-0.385960465740059,-0.0945221434699059,-4.13581853558754,0.000132957339294938,0.000721317972410276,0.223530832245552,"WBP1L","WW domain binding protein 1 like"
